p_e,u,u_e,delta,converged,y
0.17,1.04,0.23,0.0,True,0.485125
0.17,1.04,0.23,0.0,False,0.4972500000000001
0.17,1.04,0.23,0.22,True,0.0
0.17,1.04,0.23,0.22,True,0.0
0.17,1.04,0.23,0.22,True,0.0
0.17,1.04,0.23,0.22,True,0.53645
0.17,1.04,0.23,0.22,False,0.49952500000000005
0.17,1.04,0.23,0.45,False,0.2626
0.17,1.04,0.23,0.45,True,0.275625
0.17,1.04,0.23,0.45,True,0.4096
0.17,1.04,0.23,0.45,True,0.2601
0.17,1.04,0.23,0.45,False,0.5032000000000001
0.17,1.04,0.23,0.68,True,0.0
0.17,1.04,0.23,0.68,True,0.36
0.17,1.04,0.23,0.68,True,0.245025
0.17,1.04,0.23,0.68,True,0.555025
0.17,1.04,0.23,0.68,False,0.507025
0.17,1.04,0.23,0.9,False,0.0001
0.17,1.04,0.23,0.9,True,0.4760999999999999
0.17,1.04,0.23,0.9,True,0.4830249999999999
0.17,1.04,0.23,0.9,True,0.31360000000000005
0.17,1.04,0.23,0.9,False,0.51425
0.17,1.04,0.26,0.0,True,0.0
0.17,1.04,0.26,0.0,True,0.0
0.17,1.04,0.26,0.0,True,0.15602500000000002
0.17,1.04,0.26,0.0,True,0.5018
0.17,1.04,0.26,0.0,False,0.5103249999999999
0.17,1.04,0.26,0.22,True,0.0
0.17,1.04,0.26,0.22,True,0.2304
0.17,1.04,0.26,0.22,True,0.15602500000000002
0.17,1.04,0.26,0.22,True,0.22089999999999999
0.17,1.04,0.26,0.22,False,0.51445
0.17,1.04,0.26,0.45,True,0.140625
0.17,1.04,0.26,0.45,True,0.0
0.17,1.04,0.26,0.45,True,0.33062499999999995
0.17,1.04,0.26,0.45,True,0.3192249999999999
0.17,1.04,0.26,0.45,False,0.49505000000000005
0.17,1.04,0.26,0.68,False,0.0009
0.17,1.04,0.26,0.68,True,0.25
0.17,1.04,0.26,0.68,True,0.235225
0.17,1.04,0.26,0.68,True,0.44222500000000003
0.17,1.04,0.26,0.68,False,0.5041249999999999
0.17,1.04,0.26,0.9,True,0.0001
0.17,1.04,0.26,0.9,True,0.0001
0.17,1.04,0.26,0.9,True,0.6480250000000001
0.17,1.04,0.26,0.9,True,0.34809999999999997
0.17,1.04,0.26,0.9,False,0.48999999999999994
0.17,1.04,0.3,0.0,True,0.0
0.17,1.04,0.3,0.0,True,0.0
0.17,1.04,0.3,0.0,True,0.0
0.17,1.04,0.3,0.0,True,0.5032000000000001
0.17,1.04,0.3,0.0,False,0.5250250000000001
0.17,1.04,0.3,0.22,True,0.0
0.17,1.04,0.3,0.22,True,0.0
0.17,1.04,0.3,0.22,True,0.16000000000000003
0.17,1.04,0.3,0.22,True,0.32489999999999997
0.17,1.04,0.3,0.22,False,0.50125
0.17,1.04,0.3,0.45,True,0.0
0.17,1.04,0.3,0.45,True,0.390625
0.17,1.04,0.3,0.45,True,0.0
0.17,1.04,0.3,0.45,True,0.5184
0.17,1.04,0.3,0.45,False,0.49952500000000005
0.17,1.04,0.3,0.68,True,0.36
0.17,1.04,0.3,0.68,True,0.0
0.17,1.04,0.3,0.68,True,0.30250000000000005
0.17,1.04,0.3,0.68,True,0.30802500000000005
0.17,1.04,0.3,0.68,False,0.4998499999999999
0.17,1.04,0.3,0.9,True,0.0001
0.17,1.04,0.3,0.9,False,0.9409
0.17,1.04,0.3,0.9,True,0.0
0.17,1.04,0.3,0.9,True,0.275625
0.17,1.04,0.3,0.9,False,0.5040500000000001
0.17,1.16,0.05,0.0,False,0.56125
0.17,1.16,0.05,0.0,False,0.5081
0.17,1.16,0.05,0.0,True,0.5008
0.17,1.16,0.05,0.0,False,0.495625
0.17,1.16,0.05,0.0,False,0.50845
0.17,1.16,0.05,0.22,False,0.5721999999999999
0.17,1.16,0.05,0.22,True,0.5041249999999999
0.17,1.16,0.05,0.22,True,0.5097999999999999
0.17,1.16,0.05,0.22,True,0.5103249999999999
0.17,1.16,0.05,0.22,False,0.5127999999999999
0.17,1.16,0.05,0.45,False,0.40325
0.17,1.16,0.05,0.45,True,0.50005
0.17,1.16,0.05,0.45,True,0.544625
0.17,1.16,0.05,0.45,True,0.545
0.17,1.16,0.05,0.45,False,0.5242
0.17,1.16,0.05,0.68,False,0.7494500000000001
0.17,1.16,0.05,0.68,False,0.68605
0.17,1.16,0.05,0.68,True,0.7380499999999999
0.17,1.16,0.05,0.68,True,0.518125
0.17,1.16,0.05,0.68,False,0.6057999999999999
0.17,1.16,0.05,0.9,False,0.9802
0.17,1.16,0.05,0.9,False,0.8372250000000001
0.17,1.16,0.05,0.9,False,0.8464
0.17,1.16,0.05,0.9,True,0.697225
0.17,1.16,0.05,0.9,False,0.6720250000000001
0.17,1.16,0.09,0.0,False,0.07345
0.17,1.16,0.09,0.0,True,0.495325
0.17,1.16,0.09,0.0,True,0.49712500000000004
0.17,1.16,0.09,0.0,True,0.5032000000000001
0.17,1.16,0.09,0.0,False,0.49292500000000006
0.17,1.16,0.09,0.22,True,0.5060500000000001
0.17,1.16,0.09,0.22,True,0.5024500000000001
0.17,1.16,0.09,0.22,False,0.5097999999999999
0.17,1.16,0.09,0.22,True,0.5097999999999999
0.17,1.16,0.09,0.22,False,0.5024500000000001
0.17,1.16,0.09,0.45,False,0.25
0.17,1.16,0.09,0.45,True,0.5184
0.17,1.16,0.09,0.45,True,0.5578000000000001
0.17,1.16,0.09,0.45,True,0.52645
0.17,1.16,0.09,0.45,False,0.51805
0.17,1.16,0.09,0.68,False,0.6320250000000001
0.17,1.16,0.09,0.68,True,0.7380499999999999
0.17,1.16,0.09,0.68,True,0.7350499999999999
0.17,1.16,0.09,0.68,False,0.58
0.17,1.16,0.09,0.68,False,0.625
0.17,1.16,0.09,0.9,True,0.9604999999999999
0.17,1.16,0.09,0.9,False,0.912025
0.17,1.16,0.09,0.9,True,0.7224999999999999
0.17,1.16,0.09,0.9,True,0.7055999999999999
0.17,1.16,0.09,0.9,False,0.612625
0.17,1.16,0.12,0.0,False,0.04062500000000001
0.17,1.16,0.12,0.0,True,0.505525
0.17,1.16,0.12,0.0,True,0.49410000000000004
0.17,1.16,0.12,0.0,True,0.49602500000000005
0.17,1.16,0.12,0.0,False,0.5022249999999999
0.17,1.16,0.12,0.22,False,0.5002
0.17,1.16,0.12,0.22,True,0.5580250000000001
0.17,1.16,0.12,0.22,True,0.5005250000000001
0.17,1.16,0.12,0.22,True,0.5127999999999999
0.17,1.16,0.12,0.22,False,0.5028250000000001
0.17,1.16,0.12,0.45,False,0.6922000000000001
0.17,1.16,0.12,0.45,True,0.5348250000000001
0.17,1.16,0.12,0.45,True,0.5127999999999999
0.17,1.16,0.12,0.45,True,0.5002
0.17,1.16,0.12,0.45,False,0.5512
0.17,1.16,0.12,0.68,False,0.9418
0.17,1.16,0.12,0.68,True,0.5112249999999999
0.17,1.16,0.12,0.68,True,0.403225
0.17,1.16,0.12,0.68,True,0.4096
0.17,1.16,0.12,0.68,False,0.58405
0.17,1.16,0.12,0.9,True,0.941
0.17,1.16,0.12,0.9,True,0.819025
0.17,1.16,0.12,0.9,True,0.801025
0.17,1.16,0.12,0.9,True,0.664225
0.17,1.16,0.12,0.9,False,0.6922000000000001
0.17,1.16,0.16,0.0,True,0.0
0.17,1.16,0.16,0.0,True,0.501625
0.17,1.16,0.16,0.0,True,0.5127999999999999
0.17,1.16,0.16,0.0,True,0.5002
0.17,1.16,0.16,0.0,False,0.49602500000000005
0.17,1.16,0.16,0.22,False,0.10802500000000001
0.17,1.16,0.16,0.22,True,0.3192249999999999
0.17,1.16,0.16,0.22,True,0.53125
0.17,1.16,0.16,0.22,True,0.5127999999999999
0.17,1.16,0.16,0.22,False,0.5040500000000001
0.17,1.16,0.16,0.45,False,0.9049999999999999
0.17,1.16,0.16,0.45,True,0.3844
0.17,1.16,0.16,0.45,True,0.5811249999999999
0.17,1.16,0.16,0.45,True,0.366025
0.17,1.16,0.16,0.45,False,0.4972500000000001
0.17,1.16,0.16,0.68,True,0.9418
0.17,1.16,0.16,0.68,True,0.664225
0.17,1.16,0.16,0.68,True,0.3364
0.17,1.16,0.16,0.68,True,0.45562500000000006
0.17,1.16,0.16,0.68,False,0.585325
0.17,1.16,0.16,0.9,True,0.9507249999999999
0.17,1.16,0.16,0.9,True,0.570025
0.17,1.16,0.16,0.9,True,0.6320250000000001
0.17,1.16,0.16,0.9,True,0.6480250000000001
0.17,1.16,0.16,0.9,False,0.6104499999999999
0.17,1.16,0.19,0.0,True,0.0
0.17,1.16,0.19,0.0,True,0.51805
0.17,1.16,0.19,0.0,True,0.5040500000000001
0.17,1.16,0.19,0.0,True,0.5203249999999999
0.17,1.16,0.19,0.0,False,0.49862500000000004
0.17,1.16,0.19,0.22,True,0.0
0.17,1.16,0.19,0.22,True,0.22089999999999999
0.17,1.16,0.19,0.22,True,0.54205
0.17,1.16,0.19,0.22,True,0.5018
0.17,1.16,0.19,0.22,False,0.5008
0.17,1.16,0.19,0.45,False,0.81
0.17,1.16,0.19,0.45,True,0.6568
0.17,1.16,0.19,0.45,True,0.2601
0.17,1.16,0.19,0.45,True,0.51125
0.17,1.16,0.19,0.45,False,0.5213
0.17,1.16,0.19,0.68,False,0.912925
0.17,1.16,0.19,0.68,True,0.7224999999999999
0.17,1.16,0.19,0.68,True,0.5625
0.17,1.16,0.19,0.68,True,0.540225
0.17,1.16,0.19,0.68,False,0.57605
0.17,1.16,0.19,0.9,True,0.9802
0.17,1.16,0.19,0.9,False,0.8372250000000001
0.17,1.16,0.19,0.9,True,0.8464
0.17,1.16,0.19,0.9,True,0.6320250000000001
0.17,1.16,0.19,0.9,False,0.68225
0.17,1.16,0.23,0.0,False,0.019124999999999996
0.17,1.16,0.23,0.0,True,0.0
0.17,1.16,0.23,0.0,True,0.25
0.17,1.16,0.23,0.0,True,0.5040500000000001
0.17,1.16,0.23,0.0,False,0.5024500000000001
0.17,1.16,0.23,0.22,False,0.004900000000000001
0.17,1.16,0.23,0.22,True,0.0
0.17,1.16,0.23,0.22,True,0.30250000000000005
0.17,1.16,0.23,0.22,True,0.52205
0.17,1.16,0.23,0.22,False,0.5018
0.17,1.16,0.23,0.45,False,0.8528
0.17,1.16,0.23,0.45,True,0.3721
0.17,1.16,0.23,0.45,True,0.5112249999999999
0.17,1.16,0.23,0.45,True,0.25
0.17,1.16,0.23,0.45,False,0.516025
0.17,1.16,0.23,0.68,False,0.91205
0.17,1.16,0.23,0.68,True,0.555025
0.17,1.16,0.23,0.68,True,0.5929
0.17,1.16,0.23,0.68,True,0.3844
0.17,1.16,0.23,0.68,False,0.6012500000000001
0.17,1.16,0.23,0.9,True,0.9802
0.17,1.16,0.23,0.9,False,0.8742250000000001
0.17,1.16,0.23,0.9,True,0.5929
0.17,1.16,0.23,0.9,True,0.525625
0.17,1.16,0.23,0.9,False,0.716125
0.17,1.16,0.26,0.0,True,0.0
0.17,1.16,0.26,0.0,True,0.030624999999999996
0.17,1.16,0.26,0.0,True,0.50845
0.17,1.16,0.26,0.0,True,0.53125
0.17,1.16,0.26,0.0,False,0.51125
0.17,1.16,0.26,0.22,True,0.0
0.17,1.16,0.26,0.22,True,0.34222499999999995
0.17,1.16,0.26,0.22,True,0.32489999999999997
0.17,1.16,0.26,0.22,True,0.5018
0.17,1.16,0.26,0.22,False,0.5008
0.17,1.16,0.26,0.45,False,0.0
0.17,1.16,0.26,0.45,True,0.366025
0.17,1.16,0.26,0.45,True,0.3364
0.17,1.16,0.26,0.45,True,0.2601
0.17,1.16,0.26,0.45,False,0.5022249999999999
0.17,1.16,0.26,0.68,True,0.0009
0.17,1.16,0.26,0.68,True,0.0
0.17,1.16,0.26,0.68,True,0.5041
0.17,1.16,0.26,0.68,True,0.5184
0.17,1.16,0.26,0.68,False,0.5684500000000001
0.17,1.16,0.26,0.9,True,0.9802
0.17,1.16,0.26,0.9,True,0.9409
0.17,1.16,0.26,0.9,True,0.570025
0.17,1.16,0.26,0.9,True,0.7055999999999999
0.17,1.16,0.26,0.9,False,0.540225
0.17,1.16,0.3,0.0,True,0.0
0.17,1.16,0.3,0.0,True,0.050625
0.17,1.16,0.3,0.0,True,0.0
0.17,1.16,0.3,0.0,True,0.0
0.17,1.16,0.3,0.0,False,0.5060500000000001
0.17,1.16,0.3,0.22,True,0.0
0.17,1.16,0.3,0.22,True,0.0
0.17,1.16,0.3,0.22,True,0.0
0.17,1.16,0.3,0.22,True,0.52205
0.17,1.16,0.3,0.22,False,0.497825
0.17,1.16,0.3,0.45,False,0.004900000000000001
0.17,1.16,0.3,0.45,True,0.0
0.17,1.16,0.3,0.45,True,0.5041
0.17,1.16,0.3,0.45,True,0.30250000000000005
0.17,1.16,0.3,0.45,False,0.5288
0.17,1.16,0.3,0.68,True,0.0009
0.17,1.16,0.3,0.68,True,0.4760999999999999
0.17,1.16,0.3,0.68,True,0.0
0.17,1.16,0.3,0.68,True,0.555025
0.17,1.16,0.3,0.68,False,0.56125
0.17,1.16,0.3,0.9,True,0.0001
0.17,1.16,0.3,0.9,True,0.0001
0.17,1.16,0.3,0.9,True,0.664225
0.17,1.16,0.3,0.9,True,0.6723999999999999
0.17,1.16,0.3,0.9,False,0.8120499999999999
0.17,1.27,0.05,0.0,False,0.5288
0.17,1.27,0.05,0.0,True,0.50005
0.17,1.27,0.05,0.0,True,0.49602500000000005
0.17,1.27,0.05,0.0,True,0.5060500000000001
0.17,1.27,0.05,0.0,False,0.50845
0.17,1.27,0.05,0.22,True,0.50125
0.17,1.27,0.05,0.22,False,0.4905
0.17,1.27,0.05,0.22,True,0.5121249999999999
0.17,1.27,0.05,0.22,True,0.5338
0.17,1.27,0.05,0.22,False,0.5002
0.17,1.27,0.05,0.45,False,0.8200000000000001
0.17,1.27,0.05,0.45,True,0.6512500000000001
0.17,1.27,0.05,0.45,True,0.5660999999999999
0.17,1.27,0.05,0.45,True,0.5924499999999999
0.17,1.27,0.05,0.45,False,0.50845
0.17,1.27,0.05,0.68,False,0.9418
0.17,1.27,0.05,0.68,False,0.7738
0.17,1.27,0.05,0.68,True,0.66245
0.17,1.27,0.05,0.68,True,0.62005
0.17,1.27,0.05,0.68,False,0.6057999999999999
0.17,1.27,0.05,0.9,False,0.9802
0.17,1.27,0.05,0.9,False,0.912025
0.17,1.27,0.05,0.9,True,0.8698000000000001
0.17,1.27,0.05,0.9,True,0.747925
0.17,1.27,0.05,0.9,False,0.8120499999999999
0.17,1.27,0.09,0.0,False,0.022525
0.17,1.27,0.09,0.0,True,0.487225
0.17,1.27,0.09,0.0,True,0.5032000000000001
0.17,1.27,0.09,0.0,True,0.5162
0.17,1.27,0.09,0.0,False,0.5002
0.17,1.27,0.09,0.22,False,0.0162
0.17,1.27,0.09,0.22,True,0.5288
0.17,1.27,0.09,0.22,True,0.51805
0.17,1.27,0.09,0.22,True,0.5028250000000001
0.17,1.27,0.09,0.22,False,0.51445
0.17,1.27,0.09,0.45,False,0.8362
0.17,1.27,0.09,0.45,True,0.5580250000000001
0.17,1.27,0.09,0.45,True,0.5684500000000001
0.17,1.27,0.09,0.45,True,0.5127999999999999
0.17,1.27,0.09,0.45,False,0.58
0.17,1.27,0.09,0.68,False,0.903725
0.17,1.27,0.09,0.68,True,0.6889
0.17,1.27,0.09,0.68,True,0.68605
0.17,1.27,0.09,0.68,True,0.545
0.17,1.27,0.09,0.68,False,0.6800000000000002
0.17,1.27,0.09,0.9,False,0.970325
0.17,1.27,0.09,0.9,True,0.931225
0.17,1.27,0.09,0.9,True,0.7921
0.17,1.27,0.09,0.9,True,0.8372250000000001
0.17,1.27,0.09,0.9,False,0.6903250000000001
0.17,1.27,0.12,0.0,False,0.026325
0.17,1.27,0.12,0.0,True,0.50845
0.17,1.27,0.12,0.0,True,0.5032000000000001
0.17,1.27,0.12,0.0,True,0.5024500000000001
0.17,1.27,0.12,0.0,False,0.5008
0.17,1.27,0.12,0.22,True,0.6800000000000002
0.17,1.27,0.12,0.22,True,0.495025
0.17,1.27,0.12,0.22,True,0.5121249999999999
0.17,1.27,0.12,0.22,True,0.5060500000000001
0.17,1.27,0.12,0.22,False,0.52645
0.17,1.27,0.12,0.45,False,0.8872
0.17,1.27,0.12,0.45,True,0.627625
0.17,1.27,0.12,0.45,True,0.42250000000000004
0.17,1.27,0.12,0.45,True,0.547825
0.17,1.27,0.12,0.45,False,0.52645
0.17,1.27,0.12,0.68,True,0.9418
0.17,1.27,0.12,0.68,True,0.8784500000000002
0.17,1.27,0.12,0.68,True,0.7449999999999999
0.17,1.27,0.12,0.68,True,0.5112249999999999
0.17,1.27,0.12,0.68,False,0.5882
0.17,1.27,0.12,0.9,False,0.9802
0.17,1.27,0.12,0.9,False,0.9216
0.17,1.27,0.12,0.9,True,0.8281000000000001
0.17,1.27,0.12,0.9,True,0.81
0.17,1.27,0.12,0.9,False,0.7296249999999999
0.17,1.27,0.16,0.0,False,0.0181
0.17,1.27,0.16,0.0,True,0.5097999999999999
0.17,1.27,0.16,0.0,True,0.275625
0.17,1.27,0.16,0.0,True,0.5018
0.17,1.27,0.16,0.0,False,0.5072000000000001
0.17,1.27,0.16,0.22,False,0.0081
0.17,1.27,0.16,0.22,True,0.57605
0.17,1.27,0.16,0.22,True,0.5165
0.17,1.27,0.16,0.22,True,0.5072000000000001
0.17,1.27,0.16,0.22,False,0.49952500000000005
0.17,1.27,0.16,0.45,False,0.8784500000000002
0.17,1.27,0.16,0.45,True,0.6806249999999999
0.17,1.27,0.16,0.45,True,0.5392
0.17,1.27,0.16,0.45,True,0.54205
0.17,1.27,0.16,0.45,False,0.5811249999999999
0.17,1.27,0.16,0.68,True,0.912925
0.17,1.27,0.16,0.68,True,0.6320250000000001
0.17,1.27,0.16,0.68,True,0.525625
0.17,1.27,0.16,0.68,True,0.5041
0.17,1.27,0.16,0.68,False,0.5721999999999999
0.17,1.27,0.16,0.9,True,0.9802
0.17,1.27,0.16,0.9,True,0.9507249999999999
0.17,1.27,0.16,0.9,True,0.8649000000000001
0.17,1.27,0.16,0.9,True,0.697225
0.17,1.27,0.16,0.9,False,0.7506249999999999
0.17,1.27,0.19,0.0,False,0.023125
0.17,1.27,0.19,0.0,True,0.22089999999999999
0.17,1.27,0.19,0.0,True,0.495625
0.17,1.27,0.19,0.0,True,0.5008
0.17,1.27,0.19,0.0,False,0.5060500000000001
0.17,1.27,0.19,0.22,False,0.005625
0.17,1.27,0.19,0.22,True,0.0
0.17,1.27,0.19,0.22,True,0.507025
0.17,1.27,0.19,0.22,True,0.5072000000000001
0.17,1.27,0.19,0.22,False,0.53645
0.17,1.27,0.19,0.45,False,0.0036
0.17,1.27,0.19,0.45,True,0.378225
0.17,1.27,0.19,0.45,True,0.286225
0.17,1.27,0.19,0.45,True,0.5392
0.17,1.27,0.19,0.45,False,0.51125
0.17,1.27,0.19,0.68,False,0.9418
0.17,1.27,0.19,0.68,True,0.7832250000000001
0.17,1.27,0.19,0.68,True,0.697225
0.17,1.27,0.19,0.68,True,0.664225
0.17,1.27,0.19,0.68,False,0.6152
0.17,1.27,0.19,0.9,True,0.9802
0.17,1.27,0.19,0.9,True,0.931325
0.17,1.27,0.19,0.9,True,0.7832250000000001
0.17,1.27,0.19,0.9,True,0.8281000000000001
0.17,1.27,0.19,0.9,False,0.6922000000000001
0.17,1.27,0.23,0.0,False,0.042325
0.17,1.27,0.23,0.0,True,0.0
0.17,1.27,0.23,0.0,True,0.18489999999999998
0.17,1.27,0.23,0.0,True,0.50845
0.17,1.27,0.23,0.0,False,0.49085
0.17,1.27,0.23,0.22,False,0.016900000000000002
0.17,1.27,0.23,0.22,True,0.585225
0.17,1.27,0.23,0.22,True,0.5032000000000001
0.17,1.27,0.23,0.22,True,0.5162
0.17,1.27,0.23,0.22,False,0.5028499999999999
0.17,1.27,0.23,0.45,False,0.010000000000000002
0.17,1.27,0.23,0.45,True,0.697225
0.17,1.27,0.23,0.45,True,0.3364
0.17,1.27,0.23,0.45,True,0.4096
0.17,1.27,0.23,0.45,False,0.51445
0.17,1.27,0.23,0.68,False,0.0009
0.17,1.27,0.23,0.68,True,0.801025
0.17,1.27,0.23,0.68,True,0.5184
0.17,1.27,0.23,0.68,True,0.5776
0.17,1.27,0.23,0.68,False,0.5578000000000001
0.17,1.27,0.23,0.9,True,0.9802
0.17,1.27,0.23,0.9,True,0.931225
0.17,1.27,0.23,0.9,True,0.8556250000000001
0.17,1.27,0.23,0.9,True,0.7921
0.17,1.27,0.23,0.9,False,0.6723999999999999
0.17,1.27,0.26,0.0,True,0.0
0.17,1.27,0.26,0.0,True,0.0
0.17,1.27,0.26,0.0,True,0.18062499999999998
0.17,1.27,0.26,0.0,True,0.50125
0.17,1.27,0.26,0.0,False,0.51805
0.17,1.27,0.26,0.22,False,0.0064
0.17,1.27,0.26,0.22,True,0.0
0.17,1.27,0.26,0.22,True,0.32489999999999997
0.17,1.27,0.26,0.22,True,0.3364
0.17,1.27,0.26,0.22,False,0.51125
0.17,1.27,0.26,0.45,False,0.005625
0.17,1.27,0.26,0.45,True,0.2025
0.17,1.27,0.26,0.45,True,0.28090000000000004
0.17,1.27,0.26,0.45,True,0.2601
0.17,1.27,0.26,0.45,False,0.527525
0.17,1.27,0.26,0.68,False,0.932125
0.17,1.27,0.26,0.68,True,0.8464
0.17,1.27,0.26,0.68,True,0.555025
0.17,1.27,0.26,0.68,True,0.5041
0.17,1.27,0.26,0.68,False,0.5968
0.17,1.27,0.26,0.9,True,0.9802
0.17,1.27,0.26,0.9,True,0.9507249999999999
0.17,1.27,0.26,0.9,True,0.912025
0.17,1.27,0.26,0.9,True,0.8742250000000001
0.17,1.27,0.26,0.9,False,0.7888
0.17,1.27,0.3,0.0,False,0.007225000000000001
0.17,1.27,0.3,0.0,True,0.0
0.17,1.27,0.3,0.0,True,0.0
0.17,1.27,0.3,0.0,True,0.198025
0.17,1.27,0.3,0.0,False,0.52
0.17,1.27,0.3,0.22,False,0.005625
0.17,1.27,0.3,0.22,True,0.0
0.17,1.27,0.3,0.22,True,0.0
0.17,1.27,0.3,0.22,True,0.29702500000000004
0.17,1.27,0.3,0.22,False,0.50845
0.17,1.27,0.3,0.45,False,0.005625
0.17,1.27,0.3,0.45,True,0.0
0.17,1.27,0.3,0.45,True,0.0
0.17,1.27,0.3,0.45,True,0.32489999999999997
0.17,1.27,0.3,0.45,False,0.538525
0.17,1.27,0.3,0.68,True,0.0009
0.17,1.27,0.3,0.68,True,0.0
0.17,1.27,0.3,0.68,True,0.0
0.17,1.27,0.3,0.68,True,0.6561000000000001
0.17,1.27,0.3,0.68,False,0.66245
0.17,1.27,0.3,0.9,True,0.9802
0.17,1.27,0.3,0.9,True,0.9604999999999999
0.17,1.27,0.3,0.9,True,0.819025
0.17,1.27,0.3,0.9,True,0.664225
0.17,1.27,0.3,0.9,False,0.8528
0.17,1.39,0.05,0.0,False,0.02645
0.17,1.39,0.05,0.0,False,0.52925
0.17,1.39,0.05,0.0,True,0.5060500000000001
0.17,1.39,0.05,0.0,True,0.50045
0.17,1.39,0.05,0.0,False,0.5050000000000001
0.17,1.39,0.05,0.22,False,0.82805
0.17,1.39,0.05,0.22,True,0.5338
0.17,1.39,0.05,0.22,True,0.5072000000000001
0.17,1.39,0.05,0.22,False,0.5544500000000001
0.17,1.39,0.05,0.22,False,0.50045
0.17,1.39,0.05,0.45,False,0.89605
0.17,1.39,0.05,0.45,False,0.6720250000000001
0.17,1.39,0.05,0.45,True,0.544625
0.17,1.39,0.05,0.45,True,0.52
0.17,1.39,0.05,0.45,False,0.5512
0.17,1.39,0.05,0.68,False,0.9418
0.17,1.39,0.05,0.68,False,0.8872
0.17,1.39,0.05,0.68,True,0.6761000000000001
0.17,1.39,0.05,0.68,True,0.7280999999999999
0.17,1.39,0.05,0.68,False,0.6682000000000001
0.17,1.39,0.05,0.9,False,0.9802
0.17,1.39,0.05,0.9,False,0.931225
0.17,1.39,0.05,0.9,True,0.8649000000000001
0.17,1.39,0.05,0.9,True,0.7921
0.17,1.39,0.05,0.9,False,0.7888
0.17,1.39,0.09,0.0,False,0.0121
0.17,1.39,0.09,0.0,True,0.5381
0.17,1.39,0.09,0.0,True,0.5060500000000001
0.17,1.39,0.09,0.0,True,0.49185
0.17,1.39,0.09,0.0,False,0.5028250000000001
0.17,1.39,0.09,0.22,False,0.8428500000000001
0.17,1.39,0.09,0.22,True,0.5770249999999999
0.17,1.39,0.09,0.22,True,0.51805
0.17,1.39,0.09,0.22,True,0.53645
0.17,1.39,0.09,0.22,False,0.5032000000000001
0.17,1.39,0.09,0.45,False,0.8872
0.17,1.39,0.09,0.45,True,0.6723999999999999
0.17,1.39,0.09,0.45,True,0.41602500000000003
0.17,1.39,0.09,0.45,True,0.41602500000000003
0.17,1.39,0.09,0.45,False,0.58405
0.17,1.39,0.09,0.68,False,0.93245
0.17,1.39,0.09,0.68,True,0.819025
0.17,1.39,0.09,0.68,True,0.6984499999999999
0.17,1.39,0.09,0.68,True,0.8120499999999999
0.17,1.39,0.09,0.68,False,0.7311999999999999
0.17,1.39,0.09,0.9,False,0.9802
0.17,1.39,0.09,0.9,False,0.931225
0.17,1.39,0.09,0.9,True,0.9604999999999999
0.17,1.39,0.09,0.9,True,0.819025
0.17,1.39,0.09,0.9,False,0.8612500000000001
0.17,1.39,0.12,0.0,False,0.7964500000000001
0.17,1.39,0.12,0.0,False,0.48284999999999995
0.17,1.39,0.12,0.0,True,0.5002
0.17,1.39,0.12,0.0,True,0.5018
0.17,1.39,0.12,0.0,False,0.5024500000000001
0.17,1.39,0.12,0.22,False,0.8612500000000001
0.17,1.39,0.12,0.22,True,0.5112249999999999
0.17,1.39,0.12,0.22,True,0.54805
0.17,1.39,0.12,0.22,True,0.497825
0.17,1.39,0.12,0.22,False,0.5162
0.17,1.39,0.12,0.45,False,0.886625
0.17,1.39,0.12,0.45,False,0.585225
0.17,1.39,0.12,0.45,True,0.7178
0.17,1.39,0.12,0.45,True,0.5730249999999999
0.17,1.39,0.12,0.45,False,0.5882
0.17,1.39,0.12,0.68,False,0.93245
0.17,1.39,0.12,0.68,True,0.81
0.17,1.39,0.12,0.68,True,0.616225
0.17,1.39,0.12,0.68,True,0.7311999999999999
0.17,1.39,0.12,0.68,False,0.62005
0.17,1.39,0.12,0.9,True,0.9802
0.17,1.39,0.12,0.9,False,0.960625
0.17,1.39,0.12,0.9,True,0.8742250000000001
0.17,1.39,0.12,0.9,True,0.819025
0.17,1.39,0.12,0.9,False,0.8784500000000002
0.17,1.39,0.16,0.0,False,0.0081
0.17,1.39,0.16,0.0,True,0.5097999999999999
0.17,1.39,0.16,0.0,True,0.50005
0.17,1.39,0.16,0.0,True,0.495125
0.17,1.39,0.16,0.0,False,0.5024500000000001
0.17,1.39,0.16,0.22,False,0.0064
0.17,1.39,0.16,0.22,True,0.58405
0.17,1.39,0.16,0.22,True,0.5242
0.17,1.39,0.16,0.22,True,0.5203249999999999
0.17,1.39,0.16,0.22,False,0.50005
0.17,1.39,0.16,0.45,False,0.0025000000000000005
0.17,1.39,0.16,0.45,True,0.6006250000000001
0.17,1.39,0.16,0.45,True,0.36
0.17,1.39,0.16,0.45,True,0.598525
0.17,1.39,0.16,0.45,False,0.5512
0.17,1.39,0.16,0.68,False,0.9418
0.17,1.39,0.16,0.68,True,0.81
0.17,1.39,0.16,0.68,True,0.6806249999999999
0.17,1.39,0.16,0.68,True,0.5625
0.17,1.39,0.16,0.68,False,0.64045
0.17,1.39,0.16,0.9,False,0.9802
0.17,1.39,0.16,0.9,True,0.9604999999999999
0.17,1.39,0.16,0.9,True,0.819025
0.17,1.39,0.16,0.9,True,0.912025
0.17,1.39,0.16,0.9,False,0.8784500000000002
0.17,1.39,0.19,0.0,False,0.0081
