,p11,p13,p21,p23,market share,competitor share
2477,0.7006723541771226,0.28123676685202925,0.5410542603637057,0.28942171977980397,0.7458244501413439,0.03675110711365097
2478,0.06526623305125245,0.1485319825552221,0.3560042514620193,0.16433651866872986,0.023241240433554636,0.7371136616656135
2479,0.49215983308122535,0.3801527893142055,0.9929883588723425,0.0007630779938400273,1.8659598303397066e-05,0.9995563782239859
2480,0.9255716748138044,0.09425673129924397,0.12344634043727742,0.643645873415679,0.9423007338612565,0.0015213586861294467
2481,0.3546315001727365,0.11695978641603995,0.1087947721376934,0.1740902480497491,0.8105832519132258,0.016471124838100395
2482,0.41883803797075825,0.10982110996045288,0.1617200196074392,0.528911779370974,0.8524309288884176,0.0063559766446002015
2483,0.29467756559234537,0.398032993386795,0.3121660614363988,0.31176203265008023,0.09758235417108961,0.398324588164657
2484,0.5355272689076146,0.16777026145937246,0.7935587159001899,0.1549667768342904,0.012678595134627216,0.8809434058339971
2485,0.7413159072495399,0.21415250814711473,0.13625558940167914,0.48645864517112797,0.8363470866356323,0.00579761635886304
2486,0.2983477917061266,0.3280892716359422,0.36321017932007205,0.44824467372700944,0.28380428425752263,0.1720858147558073
2487,0.6390320986617998,0.10096651529795107,0.47328150792663126,0.24855697027416263,0.9045226924960674,0.009156308542939215
2488,0.42094341491503495,0.3017183413565576,0.5255912463466731,0.37490313602736497,0.1507308758095635,0.4807060009700331
2489,0.47610090964007523,0.22045446723320203,0.26864682247562344,0.5684555540946943,0.7371554214056277,0.013072714679181046
2490,0.40030791130242704,0.3706791844051628,0.9687252583781043,0.03081848479787101,0.0007252786055020348,0.9817161510154047
2491,0.6810237413925333,0.2247140108282753,0.33844243547152586,0.10502325305645534,0.8011425472436878,0.022240558767305924
2492,0.09325780376182513,0.22093420565585828,0.5991872101704162,0.16808616131306053,0.008325402308842727,0.8404143385137227
2493,0.7672229617874063,0.22872980123162068,0.16998768627607685,0.5618424473116114,0.8310424336318624,0.00570600530664183
2494,0.10391648874392745,0.333915428644323,0.3079195159235303,0.23268811456584582,0.03040736733231369,0.5817018284654873
2495,0.27287003030821555,0.32955952775652975,0.025957217252811304,0.6815232556992253,0.38445980573361516,0.022169271256705897
2496,0.3739546334674392,0.13856460517351335,0.9741782148432842,0.02378961831472302,0.0006712214576468608,0.9859119318384941
2497,0.9766225090036262,0.02407879965904032,0.42208788849427004,0.0515013393377442,0.9856748740168612,0.0008093038367526746
2498,0.7618561311347293,0.1296100920507064,0.10753884527528057,0.2161829042977875,0.9031760324629483,0.0041349337014390105
2499,0.6533324850159573,0.18811047182114454,0.951783571960051,0.027773299399868265,0.0013031205514169668,0.982607643087126
2500,0.7711846216994179,0.13915165139110466,0.35047230430126863,0.3756974284012682,0.8959959229011706,0.005106409680419903
2501,0.7100085149407565,0.17774125552712017,0.2646548987961811,0.6345031958302617,0.8576809056035047,0.005049185245134014
2502,0.15807470927259049,0.3022365522763516,0.04272115472228499,0.8205330167875291,0.21911803079243625,0.02546757888804655
2503,0.0740202814177865,0.27190996319252275,0.15037362262685772,0.27686332654403717,0.09493709353425125,0.20884671378261918
2504,0.4454082625306972,0.4026533650402626,0.8854205377962775,0.10321413358612226,0.0031248357418055305,0.9326475304787377
2505,0.11967618939810598,0.7045517120342764,0.3671637883478688,0.5761153229637821,0.03402163479080129,0.2209514897631404
2506,0.6409987751775412,0.34364251554780134,0.3149716370225989,0.4817255443879054,0.6920188595958892,0.017608374296841842
2507,0.3790476930017215,0.37077844272019733,0.5656597244770996,0.22647247504718557,0.01936944295146959,0.7638097552373881
2508,0.23438165445180859,0.26538242312895044,0.7695293810961438,0.22219446919705932,0.008514690034174927,0.8342912786373308
2509,0.16499026878302647,0.4327265934163471,0.9264908751173008,0.024804637591528057,0.00046674347542690665,0.9847813674591901
2510,0.2141810831312434,0.3349395946150504,0.6676032131872031,0.2938659024450545,0.013855281837068797,0.7479995959878998
2511,0.06531402900493088,0.37275614342591934,0.6724155908349948,0.25585637285625334,0.00855938249660866,0.7850739395553775
2512,0.24848360821504467,0.4777255867490243,0.5123785735878349,0.42844019858721977,0.03239671307003375,0.524972173235583
2513,0.6617503573533248,0.20276376679922878,0.06387088421666665,0.636301985223519,0.8276682496648899,0.005159935461765624
2514,0.010428154597253103,0.1150295350875067,0.09141998966111864,0.08150652702520006,0.06931101754849625,0.5585648554048787
2515,0.8752409281447755,0.1196744000219522,0.6594264311154979,0.3135600374955938,0.9179567016333796,0.006618244286127443
2516,0.7198808769980442,0.16412130979740122,0.23925320384509774,0.3874151775404938,0.8696755624633351,0.005802884829229707
2517,0.22319523026219346,0.5863828879844352,0.49221707836714146,0.44138576510322,0.026869636598294267,0.49924621753165865
2518,0.4414569077873376,0.42272461643658354,0.4268013351344868,0.555790772770121,0.4204056807210277,0.07741940673735419
2519,0.8358051876353328,0.156250168619828,0.622151916686625,0.33353503104489396,0.8879349983478818,0.009146640944408223
2520,0.3186334067525579,0.3941704041439055,0.3597637132075001,0.611806797491198,0.3081196618074698,0.07825683753998247
2521,0.08965095828747782,0.6899605202644348,0.6733111461554095,0.12641931774028728,0.0030042395620214655,0.8941936816648938
2522,0.8967085652079643,0.10026896729987213,0.6454100015700747,0.0741306241597633,0.930185132578984,0.008855081021433188
2523,0.09225805237182905,0.8563671497555571,0.5813359927051892,0.05121903186161548,0.0012612034248160235,0.9505061512022797
2524,0.468114828444284,0.13737905804230435,0.8455588488067178,0.10451025205580493,0.005541757904076947,0.9269382205756443
2525,0.032005181061264265,0.4805336303838068,0.4120667374017881,0.09869456791720681,0.005159098356462867,0.8664251191171174
2526,0.7323348233790523,0.25962898726889005,0.9669247250604678,0.03173738618604686,0.001514338121597239,0.9803195543857801
2527,0.2659819020407791,0.6470979856039695,0.5964783374418655,0.022047156334867913,0.0007332832430574567,0.9789835217915261
2528,0.6838161274515074,0.31194359879177347,0.35913808604697006,0.17036918707807885,0.7232199748209261,0.03330519045286898
2529,0.7248425674557277,0.245082695323392,0.9448474010179179,0.005762524688300499,0.0002858451488680406,0.9963377253026171
2530,0.4861481026717235,0.1374955041374873,0.5384004007457799,0.3255350707268576,0.8075224590011957,0.035642436246773226
2531,0.3669167032529015,0.39497353202698937,0.29500534402627776,0.6963705476936793,0.41070174768709056,0.035610244636575986
2532,0.32535390980156065,0.5247312634375165,0.3474814848452127,0.23570559326167115,0.03115704140026048,0.6095989619844315
2533,0.5080522377261303,0.3344420042077053,0.043927529177212765,0.9181898446608814,0.6369602263725422,0.009310114322524
2534,0.307454810744621,0.6622124848078285,0.24051401458682753,0.14889625506978693,0.02001741351348741,0.656188667876129
2535,0.39459108041166446,0.49009245200376894,0.5058084793017965,0.16911292232422906,0.012897534686444317,0.8051255516903035
2536,0.6328651394446768,0.13057813936388615,0.4683472139301148,0.26759560276642425,0.8752806035990726,0.012138249849210008
2537,0.39770001586095216,0.28563214778307977,0.16837526948598558,0.06871615600736863,0.504994835389372,0.1540240981093345
2538,0.6928714824946053,0.19302681341789568,0.6358709875468872,0.29630877109899084,0.8162627089411204,0.0307250803017492
2539,0.6880345648907553,0.11977126063227421,0.9084924316074493,0.029120114468320392,0.0020581343756730574,0.9803130809552102
2540,0.4447170387789239,0.1595005411808848,0.27176775550120924,0.5995513089300785,0.7966385043460013,0.009467030447163226
2541,0.05238326017057593,0.798895225173233,0.5420474448212317,0.012470628046346435,0.00033502443007734945,0.9870943314141032
2542,0.6772080911200198,0.21320517421360263,0.19472220324014244,0.20748051110324772,0.8189792379356527,0.010794804424744005
2543,0.4602173589566506,0.4225466102199512,0.8732003844846161,0.017607362682623817,0.0005121469352587852,0.9883532353306783
2544,0.8496212340665975,0.11011152296798737,0.2013829363253018,0.21592958636712148,0.9258988003332118,0.003199559156128262
2545,0.22270349711981108,0.7004489291151467,0.3742289231650374,0.05321751161816511,0.002962759004843975,0.9201187795099989
2546,0.44215882783195115,0.31481939603097364,0.12154949787784208,0.8541217112354206,0.6085650611058958,0.011899022315163354
2547,0.18759990800654258,0.6945359900492524,0.19425209287411727,0.7850965576787494,0.0583274285645258,0.04867639397538169
2548,0.30744765238388316,0.2043128530805549,0.4530469696905235,0.2520825653958634,0.06762240360697198,0.6417903547649805
2549,0.5158777346438359,0.4381078660335207,0.1519623514721563,0.05925080541221446,0.4545185390364209,0.13450217691139563
2550,0.35134984432266814,0.5997649865085696,0.4838124450576946,0.16380279253608435,0.00988729527444969,0.8060344300235905
2551,0.3452331000424351,0.5853478675828174,0.13653080834115616,0.8135202694994984,0.18975307068131697,0.031712507353979055
2552,0.5252668122843357,0.2315957881588606,0.9737156564222574,0.02290022885233279,0.0007325840928142821,0.9863021724053507
2553,0.7610616726582019,0.23086329469021466,0.6755527370810144,0.2735247628856945,0.7940498741022933,0.0400818272997344
2554,0.6442936018865356,0.2859599918145258,0.8244109190198534,0.1279071612962046,0.008861268621491251,0.9057131133059111
2555,0.6743899965549868,0.25417364664198044,0.40256345659788106,0.23031497788201657,0.773181610410573,0.023485198691983147
2556,0.22789500691857967,0.6038816906735973,0.5669204677645899,0.13905066207516656,0.005323306394652273,0.8609696837274792
2557,0.3650271631657056,0.23436643949130917,0.8997581825570947,0.0018003860893188017,5.265935479243046e-05,0.998846788225547
2558,0.5354070458418132,0.4257383194837415,0.6755093528277422,0.1768412060060908,0.012154028951779746,0.844087020837792
2559,0.9477471981461006,0.08099133740451263,0.46490657939817925,0.46051547488988714,0.9507527770358605,0.0020393967763139872
2560,0.4565792752670911,0.21754533172302948,0.21374474507741015,0.3722234138090634,0.7273932089198546,0.017928056521608903
2561,0.5051020119328603,0.3230438806505336,0.9637677989276656,0.01861722882050144,0.0005287984032947583,0.9888045572747353
2562,0.40179447307978133,0.5072235492524252,0.729431084140764,0.03531004889953715,0.0012008405207654818,0.972129134923987
2563,0.21698364664064074,0.22010189160863172,0.1676360146016248,0.2544602187953152,0.4119721144838354,0.10311349995123059
2564,0.9128308924457842,0.08992811374810256,0.7182477668305913,0.23781117439486885,0.9398446571833219,0.0057981807858279565
2565,0.03473324674097811,0.3247956650416055,0.746841464404029,0.23331717404225516,0.00659236452229202,0.8233883047733634
2566,0.3911418225745018,0.12644100836902633,0.1782013819427688,0.23109762352980945,0.8127598632301657,0.015761739959033377
2567,0.9797554628489163,0.09333380076385935,0.5702979742318502,0.07161559798611511,0.9433720619363591,0.0044929464846729834
2568,0.10560249102308272,0.25880697319182966,0.4902046966097482,0.0012360740458580467,7.20129456297997e-05,0.9985657512496835
2569,0.456993774306255,0.4855167578911199,0.5149491603252387,0.31785865651146056,0.04038603071575097,0.6264778947455925
2570,0.5067573699831959,0.4611854743537196,0.8625134745240969,0.008507295210728525,0.0002567728981296728,0.9942887714224069
2571,0.43597890751558577,0.1574895473698712,0.910074290595119,0.018259840950721865,0.000647453434877481,0.9883331989242375
2572,0.12614188109990743,0.6599983884696874,0.7078129357769728,0.24822670966542282,0.006108522360293955,0.8022198634025769
2573,0.7449905543316152,0.2347266639012471,0.2586231935576413,0.260872157228259,0.818503903618744,0.010267207039663995
2574,0.013757019704435769,0.747756284309735,0.2763667430015686,0.39807919126239993,0.023283821146642524,0.29315167461566993
2575,0.8314020984693318,0.16450967859511692,0.3953642171059333,0.30584573569635753,0.8852829898586828,0.006307293630831538
2576,0.09090925456126053,0.5475246328980934,0.930334893701289,0.03852761264305833,0.0006283625033137173,0.9765357940378679
2577,0.20542533489142434,0.15284975747972707,0.2639795888071016,0.09973090152091492,0.046947819876881854,0.7577461959853355
2578,0.7441862697715821,0.11797424078995114,0.3317899142825864,0.26326109240686346,0.908191758827752,0.005216096973736491
2579,0.7719618064693226,0.18430394305516476,0.36807642594030754,0.5167486414359805,0.8629168185421516,0.005990336813021275
2580,0.2123110865135157,0.25293926494480756,0.8170147213315427,0.09326492257162032,0.00281120842278001,0.9347177596997273
2581,0.036948213860242274,0.8343164443033615,0.4938987486876717,0.10924201743000833,0.003211945696703687,0.8766955161705873
2582,0.4008307769853837,0.26706777546134525,0.05637786547173029,0.8183792335762659,0.635673196663299,0.010677203979620695
2583,0.2952965197647661,0.2938793378467677,0.8752148134796035,0.048804827036416656,0.0013341087122995699,0.9680238091852997
2584,0.45501118784204275,0.3493905145719911,0.4686598799392281,0.06603986484951845,0.008255918669589062,0.9144280644316364
2585,0.9124666136331451,0.09044246471700712,0.4291231785400792,0.4764942426216803,0.9429804405171025,0.0023122667787430747
2586,0.6237582451505355,0.26727163817116306,0.5635686593754072,0.37605497201780785,0.7253549052782904,0.040839007784786364
2587,0.010466634074184022,0.7767219158306594,0.5974061577906833,0.27351450905224534,0.0067923636754236676,0.7446778432384177
2588,0.9873738982327052,0.09640150607017624,0.2329894622295262,0.10897089762511718,0.9441101023319127,0.002373416884199382
2589,0.31758474160106476,0.34252201622636447,0.6004193955570537,0.34113639495342796,0.02788131433579453,0.6672317024948436
2590,0.056676564965939535,0.4005867982513116,0.9627424084829177,0.026759860449619394,0.00044019098642234444,0.9842496938700451
2591,0.5301155506473386,0.1058200885125643,0.1314764025133075,0.45760546514240524,0.8871387000990255,0.004615021948161497
2592,0.1307844963011282,0.4228147946183597,0.4965027390577409,0.31828123550368365,0.018793803950816524,0.6396646736028063
2593,0.8201720067390567,0.12185574704129215,0.1473822249569241,0.06496165953017967,0.914933126704018,0.004273574314021307
2594,0.9773345963261527,0.06531959850402962,0.8340125277676259,0.013104461654972407,0.9507814915100603,0.012981181657099118
2595,0.38601647995902133,0.4808041096546789,0.37209978393020404,0.07381877949011074,0.00825821761773139,0.8837059159718553
2596,0.7756287129036655,0.1570885792000144,0.05199074338320253,0.6065600243792709,0.8857138554436262,0.003209408310686304
2597,0.5888589177026325,0.39129376259589077,0.5605917151916147,0.40772775906284703,0.4899654767736171,0.15475764382622528
2598,0.18670589355779166,0.6657484244460211,0.8246831912269116,0.06357918700365899,0.0012454992743292546,0.9562647057942071
2599,0.4060133972939022,0.17785134904955438,0.8697409611997183,0.016947230458443277,0.0006169018167059496,0.9886873454142149
2600,0.912065440394061,0.09368772861056822,0.691028295497001,0.17008537330866771,0.9368640024835627,0.0066837455409195674
2601,0.9602634454832301,0.08764344309555137,0.6826149215050682,0.12624334631135126,0.9444198576013626,0.0054903975933007785
2602,0.678810001799402,0.13215034255674296,0.08546640148284113,0.10676038369182332,0.8888838200443958,0.005909807461346231
2603,0.2060810604500084,0.3331208241148006,0.7084409893834931,0.12722145590898754,0.004599123170882778,0.8974076523398913
2604,0.7555345970581343,0.2402352663476134,0.8630406851059363,0.04774312564179929,0.0038781638452569166,0.9654719051292481
2605,0.10539488834422372,0.2545203136006611,0.174255396890166,0.11572399081033971,0.0390436856442425,0.6344210089121199
2606,0.8825839398694567,0.11622144641415709,0.13480760851293494,0.56403370676165,0.9253453575800589,0.00215998030554195
2607,0.08136249773105775,0.23182184248239646,0.5663007140299677,0.010083853543447527,0.00046927786656986544,0.989882083130701
2608,0.5084407532110741,0.39327614937697875,0.7192496153254091,0.20835517014410015,0.012981163189142669,0.8283437373062885
2609,0.21891403462554215,0.24474600392142548,0.03724538212152073,0.7766434109606729,0.43745213396638427,0.01837787390654735
2610,0.7020282643067974,0.24687059441365908,0.5483722388746257,0.4303726907390138,0.7892814714021725,0.01807493536661515
2611,0.8274197146453026,0.14240793115264028,0.18818902186410547,0.7275404810188797,0.9024757657251835,0.002726549374418493
2612,0.5336697813534899,0.139540226425627,0.745296486517186,0.09733366555840899,0.009374194199441023,0.9194453761573143
2613,0.6465106016288836,0.23746370458781924,0.8950641475026578,0.05975834345795081,0.0031692569850207317,0.960019183138712
2614,0.25269755247038594,0.27039437892733537,0.21116625967664082,0.10781775003294204,0.05768359811581935,0.674904896044035
2615,0.2719845278254758,0.46413244869266357,0.2746054032636034,0.37543306185712433,0.10788268440292652,0.2534654267989523
2616,0.9149559003768178,0.0861095423849188,0.5110385701899828,0.3306744780193559,0.945227617897654,0.002904587252684453
2617,0.5033440899420583,0.2172525918852399,0.9973707868141357,0.0013355385641748297,3.890798189188805e-05,0.9992226890243168
2618,0.28677315915410584,0.12656762015862622,0.16772510398969087,0.19915077270864928,0.7394908853811583,0.031987440056432274
2619,0.2582018026215068,0.331537183881626,0.7257832624992215,0.21675006388726886,0.008783608242120424,0.8285666514974084
2620,0.6462472484996157,0.34572594012734786,0.06578788238946631,0.14250168323818338,0.6952687176049539,0.019000127033025265
2621,0.3180104580966979,0.6399288211627165,0.8165213341547867,0.03488961849707294,0.0007907625640852222,0.9756229834529027
2622,0.03268497260254466,0.2751364830329444,0.33689334889773936,0.44369595698316194,0.055367236937660796,0.30918672366428185
2623,0.11787772091669901,0.5698712473497062,0.15335099533162888,0.1190992892878637,0.020168403911299745,0.601499487423527
2624,0.7014631663579355,0.2291604419845306,0.3927481975685706,0.38537903869174817,0.8097831321696892,0.012015099495421103
2625,0.015515288876251976,0.11348077166826266,0.5341748745032884,0.13118076922379962,0.00806978614752253,0.8606856893313096
2626,0.6921708686129814,0.15316037217533404,0.4699345364953632,0.21118312369354153,0.8658722992153576,0.013760426176247472
2627,0.39680759677739774,0.49192762400837997,0.35561752968991445,0.5015144795120589,0.26142307690958233,0.1291632433701172
2628,0.5865196842382234,0.1485186604419509,0.3588344932264438,0.4770901379957602,0.8537991895686474,0.00796456252815683
2629,0.06331798615684792,0.39308626352932585,0.803547758291586,0.0016283544275506338,3.565910897131992e-05,0.9988520151628107
2630,0.7783689636565702,0.13662674767229036,0.888913769551349,0.05466337892113743,0.006460540733560948,0.959632307146876
2631,0.8184322948490758,0.13356912082191913,0.14786729367357299,0.6874322353273424,0.907612525701125,0.0025741381457144983
2632,0.7840610418325754,0.10018454003224109,0.515158636254773,0.2421481286438536,0.9240501922015975,0.005890197520003019
2633,0.14621237550969424,0.3413300583648792,0.31802352708039205,0.043566487393401014,0.0047338840303400315,0.9223457607441183
2634,0.7369868442268156,0.1521222345324691,0.8492118988101282,0.14439046805863737,0.025311885013345754,0.8818244094267388
2635,0.6165571331161448,0.12653270338948458,0.5188447057088997,0.37432804713305273,0.8765476135271736,0.010760902990341967
2636,0.02360877406262063,0.42479068080016724,0.4310268461104937,0.27009544970625243,0.015381202647168463,0.6530240091060361
2637,0.6895688144381894,0.11251264503007781,0.9501746888263202,0.04324554394804037,0.002715263512082306,0.9722690473416664
2638,0.3675489651321415,0.3472007954105476,0.9730632273671803,0.01144919958029393,0.000259428105369587,0.9932483696124661
2639,0.17573206497306582,0.733167908751498,0.31282649874414836,0.29425288290046253,0.021130297841360536,0.49506655085848744
2640,0.9873422128944676,0.09513922510904771,0.03867591850716767,0.04151597488151665,0.9452836332608474,0.0019725592250779875
2641,0.5564915181427923,0.39242900076492326,0.1847587337599752,0.34020207117342427,0.5975637054116624,0.02754866981071019
2642,0.37681250111994824,0.5888880432383037,0.8749742797502257,0.04161957968662993,0.0009432404722262014,0.9727729632712876
2643,0.8812760416511384,0.11632264472221665,0.05636365273578903,0.17588166002010136,0.9250644871038096,0.002753522413307796
2644,0.9232839324072635,0.0817443098244495,0.7307139846952913,0.19140703862008107,0.9453627256039848,0.005848637215471377
2645,0.34645867263832497,0.4200705171476039,0.6228497057191738,0.36316797132875756,0.025136520127765807,0.6605363274191197
2646,0.652645528496399,0.28262463296798424,0.8440809653432878,0.006649970820274546,0.00035452224882515673,0.9952873672870641
2647,0.16433737232291545,0.8034771072129345,0.3204265757462621,0.671806479087639,0.038997982752880016,0.11585996157812176
2648,0.4873220515096254,0.11328063197177746,0.9827331961207436,0.0042986314665288475,0.00014383868063613884,0.9974514430629949
2649,0.808567597177058,0.15624113230465791,0.11727452524883031,0.44961006870640463,0.8904512386144506,0.0036410977423134093
2650,0.9674045181829984,0.09046444295232078,0.29097832823629965,0.05950920412751784,0.9461759542031356,0.0026587946443870558
2651,0.15054641577994277,0.2407445958742076,0.440528518760713,0.537271918861341,0.10707175341645978,0.29930140379488696
2652,0.33905971878074015,0.13054940534785173,0.08831339223603862,0.8655441622657256,0.7886954195033593,0.006027255671256535
2653,0.9196823652989902,0.09034161152211491,0.3903176246222114,0.3297138282726499,0.9434145920430869,0.0025214767534746836
2654,0.7883528546205743,0.170777183262643,0.6394646882102001,0.20675010210882888,0.8609745209843699,0.020691916267859604
2655,0.03559719476181111,0.7040194583917014,0.815172403683587,0.00591657358300514,0.00010008039030062533,0.9959011703473936
2656,0.3690496255391569,0.450809670796259,0.6181664068338077,0.2652732187720149,0.015956739468073924,0.7509178603577001
2657,0.8114585423891008,0.17911753081640702,0.024788317463937726,0.04413982080555799,0.8745212789691723,0.005733906523445522
2658,0.2762653234260528,0.5783247295693532,0.024603023764170895,0.4816938731484359,0.12805735873021487,0.046335314158299216
2659,0.19164597003372053,0.37950894111138744,0.04544567445686842,0.4360191664397508,0.1770268622262638,0.051657933472139816
2660,0.28105447880020606,0.1046126704802777,0.15775044058422794,0.43253094571838535,0.79182755584889,0.012273797841601264
2661,0.09714752072111188,0.22990381660396264,0.35365350258830663,0.45591740925708163,0.09090851051156781,0.2941455075646049
2662,0.9241446936063799,0.0924822923487073,0.10228586867294742,0.04514639843647653,0.9429788650956596,0.002355806301503555
2663,0.25451066180989645,0.20449784092179857,0.6700367439203142,0.09662725173368138,0.004967776483787464,0.9166535428856091
2664,0.225531118781241,0.27193736507749083,0.5500125872054877,0.3762014336237092,0.03660972153349534,0.6016690961014304
2665,0.7859707757491081,0.17298463043263174,0.922535282816332,0.015248772349094525,0.001199019250210978,0.9896520511382956
2666,0.9415403871130575,0.090093052131197,0.5890612325370399,0.3496599041349585,0.9439859604182542,0.0031850476528486682
2667,0.13644182479055889,0.3137757426209775,0.8220819608350497,0.07585461623578683,0.0019128594296670778,0.9475230483307477
2668,0.5878632476669214,0.35937590913215955,0.28653856641258746,0.11074835805414573,0.6045384885811512,0.08274251364383574
2669,0.712547095144049,0.16795575742391233,0.8189386909331993,0.16912568317714116,0.033854594550442756,0.8536604764884649
2670,0.2594460163089982,0.46461931998059747,0.08095472925522462,0.8961542331033979,0.19416686403958958,0.025557180264400122
2671,0.2552419464373826,0.6841432518257125,0.15474566747640417,0.05130275341119945,0.008679153334123576,0.8203961431127659
2672,0.5643155253276848,0.20148662631273906,0.12704607299821247,0.6980584979342328,0.799580908361993,0.006392534886665861
2673,0.9298089827626745,0.09693078335403085,0.516438972499821,0.3599475885390448,0.9394141110603041,0.003095575114156058
2674,0.8640469090450564,0.11482133591153247,0.24455703604991397,0.5679901796094318,0.9243647883104104,0.0024378109186928014
2675,0.17986493770917722,0.6531149703844469,0.24995534591447477,0.24274958418478745,0.025533641075303117,0.4857168085319386
2676,0.44569363111037863,0.35211866592246543,0.2276380938776309,0.019615728897118108,0.010520881954638045,0.9390011833352421
2677,0.6293489083235334,0.31680153172591374,0.47279787938721873,0.274890136250398,0.673334970028871,0.057555022893470066
2678,0.9535109260130168,0.06929620786758676,0.5636202127728829,0.3657564641828659,0.9576670639195353,0.002186647814834302
2679,0.552761616030352,0.1400606223814054,0.7608569545695054,0.03536893916759024,0.0028764971219031148,0.9716585635637673
2680,0.6424561566533913,0.3104201127881205,0.8470970197768253,0.06780969247013226,0.0036396389365001523,0.9521500727193071
2681,0.23038090457178628,0.5814682768828223,0.16224690893981042,0.30569919596040296,0.07097711853103413,0.1938432271669499
2682,0.34016615018805363,0.6384061168511147,0.621970372860874,0.14859743945337314,0.005555955524009017,0.8635556596034797
2683,0.2663752330468264,0.3968874422651475,0.7106357318993791,0.24182006284646607,0.009605818783318374,0.8050128452899716
2684,0.03646766552902225,0.22618818810737681,0.4781167371156497,0.39951911688513386,0.03206992425358426,0.5326316851574789
2685,0.5338222394742572,0.2819638649186449,0.2789816554313971,0.4339482286506998,0.6963949604528616,0.019423226171072932
2686,0.07117949764255094,0.920618542628722,0.6897361034908872,0.26884394406092255,0.005289703777738822,0.7814913555631812
2687,0.23257792028030588,0.22240573029877578,0.6243656073281362,0.09215567697204269,0.005057911606547624,0.9148483151416453
2688,0.8124648666277299,0.1707397802438207,0.04012597875496493,0.21634055574680064,0.8808476279124482,0.0045555383605091065
2689,0.1981320506984965,0.6270254211273084,0.12459336212018013,0.4037544499486919,0.06626703349842802,0.09762219195175138
2690,0.654693890715707,0.2983856848837235,0.962014569790231,0.004716438801062389,0.000175233232883906,0.9971116997912989
2691,0.31140029600422015,0.3551274770078815,0.5437119742753594,0.3709150767263306,0.039456971486168085,0.5978413769200855
2692,0.5581697598237779,0.1232661019725747,0.8225325760007436,0.05707772374517016,0.004000492208239742,0.9580231939695983
2693,0.40679974397707264,0.46049105712966876,0.3946072300022532,0.2565128212912108,0.04928562359526604,0.6024995670159813
2694,0.0549883731452413,0.14575413517188768,0.8332106699630649,0.13988713632199698,0.0038367690167574915,0.9046259009551985
2695,0.4810915900569732,0.28825105959714115,0.8497408973767596,0.1084799837160278,0.00447890827311521,0.9253885956175523
2696,0.5005657509611048,0.3161008738578987,0.6355994630901475,0.2447486796241059,0.029900426112725895,0.7610093151671357
2697,0.033742048504992184,0.9511566147609539,0.22603602293255298,0.540517928456808,0.024673421011473417,0.11507836935619263
2698,0.5625828953469225,0.3326706387443287,0.729475242426178,0.16104735445750148,0.011966663211550712,0.8668555334424589
2699,0.7605235604740308,0.19717555138434528,0.48310110529951733,0.16618376492164072,0.842059996757691,0.01742193900807455
2700,0.11581779888233845,0.39250321359287843,0.39748927924157995,0.226534039901777,0.017951670805208545,0.6808351197167348
2701,0.6687568488299745,0.2575885002089754,0.3755482877264945,0.05632808796674127,0.7495409266051551,0.049258672330089126
2702,0.17319267573731367,0.37649411442759795,0.7054080389045566,0.13031661255759877,0.004308495569135207,0.8948359738610945
2703,0.8584272720639132,0.1251339373900599,0.38870493143045415,0.33360912659025965,0.9158300364075422,0.004106852542025366
2704,0.2503098148660934,0.2263596258391929,0.8849826758362683,0.0001561216920238986,4.092164533385067e-06,0.9998990148126659
2705,0.1316998684674915,0.6518546884919776,0.06203857116545719,0.6663284704841084,0.05357167906952146,0.04139152657319951
2706,0.9130138701199038,0.09092078809426125,0.2979203554427351,0.45345579491629356,0.9430954733601908,0.002033273016967846
2707,0.03442192214017592,0.18003990637926034,0.6389673268314187,0.04503042279897343,0.0017558762807400679,0.9600301037917319
2708,0.9591491149792165,0.09761056969958734,0.06813952448932514,0.1896039919618885,0.9422223666100215,0.0019583657213212997
2709,0.06442572645388056,0.474891753068452,0.7121197836699249,0.2101914150249806,0.005623740105631048,0.8333907840145729
2710,0.18082701620043884,0.6053440798811995,0.11820309708946475,0.4235491547438448,0.06651983577464674,0.08813055451863876
2711,0.46543612762448683,0.2601124397399057,0.16067355507269665,0.2856548584078277,0.6804754634851539,0.023336842119845175
2712,0.6206074779240618,0.2899399718730755,0.9052151463843832,0.08738814601323014,0.003981215862609591,0.9427821090980057
2713,0.831235405145334,0.13011584819082544,0.3698420071209928,0.06596313409558156,0.9080805138899838,0.006871418221819762
2714,0.3091534791893866,0.49198882203206595,0.8388656998987265,0.13069819546868583,0.0033755234682938816,0.9109165206081756
2715,0.634686745119509,0.3235831551641381,0.17510461101208108,0.3703538936534755,0.709877019469082,0.015060499169739613
2716,0.38073969800212726,0.35337512729691956,0.767607748108238,0.2148104801060879,0.009366609868829817,0.8376939427397296
2717,0.09042512142001846,0.2992476254775699,0.7199568140662601,0.11490722033675932,0.0035683292320141213,0.9094203548185648
2718,0.8094337352083318,0.12844783395138498,0.971252899508051,0.018005015155701316,0.0014269986463073341,0.9883332233292889
2719,0.7381072043107954,0.11681439199509733,0.18407503850368134,0.033868654334572354,0.9086154552693664,0.005821735686237411
2720,0.4850198387940621,0.3639099253204571,0.8074089425725114,0.15336847124098424,0.0067021576091582285,0.8889652862529035
2721,0.5198884456693086,0.26392326406892797,0.9987442070299266,0.000992959759916237,2.805999545543792e-05,0.9994230574581539
